	CD8 T	B	CD4 T	FCGR3A Monocytes	NK	CD14 Monocytes
0	0.260866679144355	0.0841059896078678	0.109972295198132	0.308352239361209	0.0728139501447283	0.163888846543707
0	0.139486781642279	0.0998543907890972	0.124523688863935	0.340667611913222	0.262155627505576	0.0333118992858902
0	0.0896625034573934	0.0619915292333048	0.196742959693164	0.332877257160726	0.100703403321522	0.21802234713389
0	0.142049896542988	0.0416741020398852	0.0570173418285098	0.324341484658637	0.138372861260156	0.296544313669824
0	0.0789186325384103	0.121713816626186	0.133162754556445	0.197926247392458	0.309840906200634	0.158437642685867
0	0.79075559329664	0.0322379219195443	0.0748937242988432	0.034347271889823	0.016335317234992	0.0514301713601574
0	0.0045062931990878	0.128085172693592	0.0441282116208081	0.588584610224498	0.0172364818609721	0.217459230401042
0	0.159748234054262	0.0845731734739122	0.322111943580736	0.139152310100291	0.25812955058597	0.0362847882048285
0	0.123050837540143	0.0916971422321307	0.305791270577388	0.328718339626886	0.0497047901132207	0.101037619910231
0	0.103697656145626	0.0941900082072286	0.161517052414891	0.463748955737961	0.065168521706908	0.111677805787385
0	0.0975385205326464	0.0726002956698845	0.0457923490410948	0.122278009217232	0.132967062294676	0.528823763244467
0	0.125106920874585	0.0943749529727053	0.0720347885024717	0.243238331128274	0.0292338418838281	0.436011164638136
0	0.0160811436881436	0.253040014581962	0.0690883904135607	0.510045782807432	0.0994457914257563	0.0522988770831461
0	0.0598785756276344	0.436801658696112	0.039299136475458	0.170205445034048	0.0126938995414356	0.281121284625312
0	0.196672026378225	0.256602419937924	0.124585110090262	0.192416552415785	0.175132772722754	0.0545911184550494
0	0.0325461013658272	0.0631788684149487	0.0338268083950137	0.72200218150182	0.0844829701238655	0.0639630701985246
0	0.246736926359709	0.0534324903728046	0.0729499964035647	0.343304730460861	0.181399635075647	0.102176221327414
0	0.0511159706271797	0.0403019413272962	0.100037850993165	0.574754284974976	0.162955543682891	0.0708344083944922
0	0.226940247876567	0.133103724030592	0.19990966427846	0.316738009170036	0.073036962632264	0.050271392012081
0	0.340400959864704	0.0853679809376202	0.189879965313326	0.270462950482506	0.0550956687789621	0.0587924746228825
0	0.138000485993516	0.0925752228813371	0.27119325092434	0.366545795559644	0.0338638851291805	0.0978213595119822
0	0.0605581868819725	0.0253248333072283	0.195829218755823	0.620716173853396	0.0759134191900351	0.0216581680115448
0	0.444245143687834	0.135777547631937	0.113854828267912	0.0919909469987401	0.139198122433977	0.0749334109795994
0	0.19480532059647	0.0976824871601564	0.0553182150005955	0.451396524984324	0.0183447121869534	0.1824527400715
0	0.0876533716542858	0.629472389582206	0.108802328485622	0.126716058849809	0.0214425420122723	0.0259133094158044
0	0.133455708942851	0.22115714555514	0.209524036378568	0.222165779847556	0.03279554638954	0.180901782886344
0	0.024023359367713	0.038897139457199	0.0264413400682558	0.785677683670779	0.0568299547981701	0.0681305226378836
0	0.150358752259209	0.0316044820288919	0.0979245954454565	0.394439532268242	0.137783323965735	0.187889314032466
0	0.015055924525199	0.0240020737120283	0.0227218951502141	0.0660847963189821	0.0793842107860389	0.792751099507538
0	0.129924546549761	0.406223038192929	0.218844743260829	0.150564093128286	0.0275048190527082	0.0669387598154875
0	0.101674317925975	0.0601981271080411	0.107054520095423	0.538076923483521	0.0738869740795728	0.119109137307466
